method,t,median,q1,q3,coverage
dispatching,0.39223977673534804,20.605894541468995,10.386549340037712,27.020497436634304,0.9850746268656716
dispatching,0.46712707942573733,20.605894541468995,10.386549340037712,27.020497436634304,0.9850746268656716
dispatching,0.5563120348195794,20.605894541468995,10.386549340037712,27.020497436634304,0.9850746268656716
dispatching,0.6625243830127855,20.605894541468995,10.386549340037712,27.020497436634304,0.9850746268656716
dispatching,0.7890150322360485,20.605894541468995,10.386549340037712,27.020497436634304,0.9850746268656716
dispatching,0.9396555614503901,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,1.1190567202026338,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,1.3327095527405048,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,1.5871534658620194,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,1.8901763846576944,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,2.251053122438406,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,2.6808292607874016,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,3.192659228632032,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,3.802208928134209,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,4.528135230823811,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,5.3926570202151884,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,6.422235259167707,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,7.648382897240333,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,9.108629407384788,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,10.847669474159156,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,12.91873099208564,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,15.385204245339567,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,18.322582134098628,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,21.82077083328191,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,25.98684160746592,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,30.948308008510093,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,36.85702876314293,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,43.89385580864722,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,52.27416974200008,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,62.25447210944526,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,74.14023631085618,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,88.29525741646478,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,105.1527870716838,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,125.2287943030676,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,149.137758107251,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,177.61147519657962,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,211.52145856195136,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,251.90561241978202,20.0836820083682,10.412738319715064,26.90456308916066,1.0
dispatching,300.0000000000001,20.0836820083682,10.412738319715064,26.90456308916066,1.0
ga,0.01,44.73684210526316,32.657657657657666,58.00180831826401,0.9701492537313433
ga,0.01190922255039211,43.859649122807014,32.657657657657666,58.00180831826401,0.9701492537313433
ga,0.014182958175476787,42.7184990979395,31.600353340912616,55.953429184289575,0.9850746268656716
ga,0.016890800533465627,41.79799515267287,30.646949559278234,54.4306488418152,0.9850746268656716
ga,0.020115630260732383,41.38393104211633,29.445910418066248,53.14320876029737,0.9850746268656716
ga,0.0239561517516464,40.871312745586366,28.888101983002834,52.444051212985585,0.9850746268656716
ga,0.028529914266132276,40.25829702419579,28.299768712862708,52.40918370949884,0.9850746268656716
ga,0.03397690983389759,39.55743757552929,28.135984384028866,52.247409212082694,0.9850746268656716
ga,0.04046385807864926,39.35614289974194,27.710954755371127,51.71561673236637,0.9850746268656716
ga,0.04818930911061157,38.21119043228577,26.21355239768917,51.139215285711764,0.9850746268656716
ga,0.05738972067479109,36.98686371100164,25.82805619520866,50.08494619181288,1.0
ga,0.06834669556209264,36.7816091954023,25.631867854401484,49.4222549549806,1.0
ga,0.0813956008032858,36.04269293924466,24.718973457762697,47.90189894592453,1.0
ga,0.09693583245892048,35.960591133004925,23.653675134361833,45.764010616167624,1.0
ga,0.11544304018608072,35.3475935828877,23.2606678095377,45.46413805694633,1.0
ga,0.13748368574698944,34.364548494983275,22.246798367874604,44.66025915613622,1.0
ga,0.16373238106090687,33.77926421404682,21.516583848422414,44.32292782180338,1.0
ga,0.19499253647599463,33.0685618729097,20.00655070673072,43.142371525694855,1.0
ga,0.232220951255807,31.764705882352942,19.284836838510394,43.007398520295936,1.0
ga,0.2765570989369163,30.07364975450082,18.354405908053977,42.00628493548152,1.0
ga,0.3293580039130544,29.828150572831426,17.512999935802785,40.913631433005435,1.0
ga,0.39223977673534804,29.25531914893617,16.45591115556111,40.40621079323958,1.0
ga,0.46712707942573733,28.927986906710313,14.937212547155186,39.87393697731042,1.0
ga,0.5563120348195794,28.511705685618725,14.452500781938639,38.59832635983264,1.0
ga,0.6625243830127855,27.926421404682273,13.103443729296952,37.10146469209194,1.0
ga,0.7890150322360485,26.577287066246058,12.26201004902806,35.55794549136132,1.0
ga,0.9396555614503901,25.080213903743314,11.604661424977023,35.08492766109147,1.0
ga,1.1190567202026338,24.43850267379679,11.379022106836597,34.44647876427963,1.0
ga,1.3327095527405048,23.383280757097793,10.316057889108777,32.92342504964027,1.0
ga,1.5871534658620194,21.87165775401069,9.995451708270632,32.42224711073566,1.0
ga,1.8901763846576944,21.06951871657754,9.441358487644614,31.73152692493234,1.0
ga,2.251053122438406,17.892156862745097,9.009601706970127,31.02657947883535,1.0
ga,2.6808292607874016,17.15686274509804,8.746443812233286,30.276378579003183,1.0
ga,3.192659228632032,16.108986615678777,8.655268933882462,29.333355425945562,1.0
ga,3.802208928134209,15.009560229445507,8.125971047374781,28.932404397868112,1.0
ga,4.528135230823811,14.028776978417266,7.835273372956176,28.57981046314726,1.0
ga,5.3926570202151884,13.575525812619501,7.16484268125855,27.947117026439244,1.0
ga,6.422235259167707,13.575525812619501,6.676356589147288,27.24785492968936,1.0
ga,7.648382897240333,13.432122370936902,6.5310077519379846,26.41626777627711,1.0
ga,9.108629407384788,13.049713193116634,6.4516426725729055,25.025075474696116,1.0
ga,10.847669474159156,13.049713193116634,6.372277593207826,24.269707833478986,1.0
ga,12.91873099208564,13.049713193116634,6.002214839424141,23.552833624968756,1.0
ga,15.385204245339567,12.684124386252044,5.86993970714901,23.25543245366568,1.0
ga,18.322582134098628,12.520458265139116,5.724590869939707,22.739774700026217,1.0
ga,21.82077083328191,12.064156206415621,5.579242032730406,22.56048432777928,1.0
ga,25.98684160746592,12.064156206415621,5.5166110316324914,21.936600542798985,1.0
ga,30.948308008510093,11.666666666666666,5.462962962962964,21.65906331464486,1.0
ga,36.85702876314293,11.666666666666666,5.462962962962964,21.341909795379067,1.0
ga,43.89385580864722,11.666666666666666,5.462962962962964,21.282429561118455,1.0
ga,52.27416974200008,11.343283582089553,5.254310669377306,20.82534444794789,1.0
ga,62.25447210944526,11.292962356792144,5.166591371131691,20.257818358747276,1.0
ga,74.14023631085618,11.16220735785953,4.8570414055022075,20.07650720953906,1.0
ga,88.29525741646478,11.120401337792641,4.8570414055022075,19.40697512034928,1.0
ga,105.1527870716838,10.833333333333332,4.655726062926482,19.393248912442985,1.0
ga,125.2287943030676,10.111576011157602,4.475869947818569,19.177189452299878,1.0
ga,149.137758107251,9.414225941422593,4.475869947818569,18.778369143155263,1.0
ga,177.61147519657962,8.786610878661087,4.475869947818569,18.48071546012906,1.0
ga,211.52145856195136,8.70967741935484,4.073239262667119,18.40166282263313,1.0
ga,251.90561241978202,8.333333333333332,3.9444838978602523,18.024703990387863,1.0
ga,300.0000000000001,8.172043010752688,3.837187760521197,17.869395557198956,1.0
greedy,0.01,38.70646766169154,25.21246458923513,48.01084990958409,0.9104477611940298
greedy,0.01190922255039211,38.70646766169154,25.21246458923513,48.01084990958409,0.9104477611940298
greedy,0.014182958175476787,38.292627770239704,25.272238425505986,47.698784914202456,0.9253731343283582
greedy,0.016890800533465627,38.292627770239704,25.272238425505986,47.698784914202456,0.9253731343283582
greedy,0.020115630260732383,37.878787878787875,25.332012261776843,47.386719918820816,0.9402985074626866
greedy,0.0239561517516464,38.292627770239704,25.3917860980477,47.074654923439184,0.9552238805970149
greedy,0.028529914266132276,38.292627770239704,25.3917860980477,47.074654923439184,0.9552238805970149
greedy,0.03397690983389759,38.292627770239704,25.3917860980477,47.074654923439184,0.9552238805970149
greedy,0.04046385807864926,37.970711297071134,25.451559934318556,46.76258992805755,0.9701492537313433
greedy,0.04818930911061157,37.970711297071134,25.451559934318556,46.76258992805755,0.9701492537313433
greedy,0.05738972067479109,37.924749587929504,25.56288519737569,46.686986693830775,0.9850746268656716
greedy,0.06834669556209264,37.924749587929504,25.56288519737569,46.686986693830775,0.9850746268656716
greedy,0.0813956008032858,37.924749587929504,25.56288519737569,46.686986693830775,0.9850746268656716
greedy,0.09693583245892048,37.924749587929504,25.56288519737569,46.686986693830775,0.9850746268656716
greedy,0.11544304018608072,37.924749587929504,25.56288519737569,46.686986693830775,0.9850746268656716
greedy,0.13748368574698944,37.924749587929504,25.56288519737569,46.686986693830775,0.9850746268656716
greedy,0.16373238106090687,37.924749587929504,25.56288519737569,46.686986693830775,0.9850746268656716
greedy,0.19499253647599463,37.924749587929504,25.56288519737569,46.686986693830775,0.9850746268656716
greedy,0.232220951255807,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,0.2765570989369163,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,0.3293580039130544,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,0.39223977673534804,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,0.46712707942573733,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,0.5563120348195794,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,0.6625243830127855,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,0.7890150322360485,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,0.9396555614503901,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,1.1190567202026338,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,1.3327095527405048,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,1.5871534658620194,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,1.8901763846576944,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,2.251053122438406,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,2.6808292607874016,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,3.192659228632032,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,3.802208928134209,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,4.528135230823811,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,5.3926570202151884,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,6.422235259167707,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,7.648382897240333,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,9.108629407384788,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,10.847669474159156,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,12.91873099208564,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,15.385204245339567,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,18.322582134098628,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,21.82077083328191,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,25.98684160746592,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,30.948308008510093,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,36.85702876314293,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,43.89385580864722,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,52.27416974200008,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,62.25447210944526,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,74.14023631085618,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,88.29525741646478,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,105.1527870716838,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,125.2287943030676,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,149.137758107251,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,177.61147519657962,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,211.52145856195136,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,251.90561241978202,37.878787878787875,25.332012261776843,46.611383459604,1.0
greedy,300.0000000000001,37.878787878787875,25.332012261776843,46.611383459604,1.0
gwo,0.01,44.01069518716578,32.34304932735426,58.00180831826401,0.9701492537313433
gwo,0.01190922255039211,43.54183590576767,30.79954954954955,56.6003616636528,0.9701492537313433
gwo,0.014182958175476787,42.80936454849498,30.01126126126126,55.56057866184448,0.9701492537313433
gwo,0.016890800533465627,42.4348059890012,29.904783861324077,54.4306488418152,0.9850746268656716
gwo,0.020115630260732383,41.13507520687605,28.995628864723262,53.3260556089392,0.9850746268656716
gwo,0.0239561517516464,40.62245691034609,28.746458923512748,52.42428006261316,0.9850746268656716
gwo,0.028529914266132276,40.02278977781898,27.870844079883867,52.426617461242216,0.9850746268656716
gwo,0.03397690983389759,39.489096145933345,27.17538986680945,52.29099359144113,0.9850746268656716
gwo,0.04046385807864926,39.12463425227449,26.550419437142416,51.859445184249225,0.9850746268656716
gwo,0.04818930911061157,38.052889426529624,26.304114018423203,51.139215285711764,0.9850746268656716
gwo,0.05738972067479109,37.5,26.100711855795357,50.424904350808696,1.0
gwo,0.06834669556209264,37.083333333333336,25.369470839314523,49.45083682008368,1.0
gwo,0.0813956008032858,36.77042801556421,24.853954600947123,48.423905824533435,1.0
gwo,0.09693583245892048,36.04269293924466,24.30499172123795,47.48365075589016,1.0
gwo,0.11544304018608072,34.8731884057971,23.804918028165837,47.34418074194316,1.0
gwo,0.13748368574698944,34.76449275362319,22.210128099217506,46.37270706393838,1.0
gwo,0.16373238106090687,34.04255319148936,21.902836033780964,45.51104215352896,1.0
gwo,0.19499253647599463,33.98550724637681,21.375313093362422,44.64603677903875,1.0
gwo,0.232220951255807,33.004926108374384,20.973891309594887,44.25611476344187,1.0
gwo,0.2765570989369163,31.873977086743043,20.511447363406546,43.71426735061151,1.0
gwo,0.3293580039130544,31.40394088669951,20.2496114872733,42.997198879551824,1.0
gwo,0.39223977673534804,30.991064175467102,19.74502132056217,42.56511792879519,1.0
gwo,0.46712707942573733,30.82859463850528,18.988294863163066,42.215910559384724,1.0
gwo,0.5563120348195794,30.418719211822662,18.36737646725943,41.69489274091785,1.0
gwo,0.6625243830127855,30.047318611987386,17.872859666120775,41.41595271302384,1.0
gwo,0.7890150322360485,29.244516653127537,17.088197146562905,40.39282379618514,1.0
gwo,0.9396555614503901,28.797725426482536,16.476386405861113,39.72139395650282,1.0
gwo,1.1190567202026338,28.548895899053626,16.34812993706835,38.46808213540289,1.0
gwo,1.3327095527405048,27.917981072555207,16.069013801887944,38.28210894552724,1.0
gwo,1.5871534658620194,27.641955835962143,15.278508080064501,37.86544227886057,1.0
gwo,1.8901763846576944,27.247634069400632,14.944148184058498,37.33546594546819,1.0
gwo,2.251053122438406,26.222397476340696,14.474205149294049,36.68892563462483,1.0
gwo,2.6808292607874016,26.104100946372238,13.989718417969538,36.41934262994026,1.0
gwo,3.192659228632032,26.025236593059937,13.445754303736475,35.814053654934774,1.0
gwo,3.802208928134209,25.985804416403788,13.078753334157032,35.30693658216425,1.0
gwo,4.528135230823811,25.47318611987382,12.628263393052697,35.17803369935008,1.0
gwo,5.3926570202151884,24.9211356466877,12.549421189804319,34.919203005074806,1.0
gwo,6.422235259167707,24.263502454991816,12.33879163987881,34.2440292054626,1.0
gwo,7.648382897240333,23.854337152209492,11.654066763950876,33.882570834968405,1.0
gwo,9.108629407384788,22.739751098096633,11.204720875638667,33.49752062746217,1.0
gwo,10.847669474159156,22.501830161054173,10.933199105317662,33.04273541298243,1.0
gwo,12.91873099208564,22.13579795021962,10.494907021035287,32.70533604458963,1.0
gwo,15.385204245339567,21.980234260614935,10.272160561550015,32.58992503274402,1.0
gwo,18.322582134098628,21.833821376281115,10.188079844061225,31.718237445575266,1.0
gwo,21.82077083328191,21.833821376281115,9.89616064676246,31.583946837980875,1.0
gwo,25.98684160746592,21.56301145662848,9.66861678898203,30.86265220843708,1.0
gwo,30.948308008510093,21.153846153846153,9.233234451391628,30.301480199637563,1.0
gwo,36.85702876314293,21.112929623567922,8.732960989493057,30.24007335088417,1.0
gwo,43.89385580864722,20.867430441898527,8.541666666666666,29.946068430307236,1.0
gwo,52.27416974200008,20.867430441898527,8.382818685669042,29.559471326068287,1.0
gwo,62.25447210944526,20.189274447949526,7.8401159545267305,29.257941311903984,1.0
gwo,74.14023631085618,20.0,7.710523681748712,29.090462627372922,1.0
gwo,88.29525741646478,19.913249211356465,7.710523681748712,28.625510002336576,1.0
gwo,105.1527870716838,19.321766561514195,7.657457041364404,28.51118073404389,1.0
gwo,125.2287943030676,19.321766561514195,7.353603603603604,28.455803220006878,1.0
gwo,149.137758107251,19.189852700491,7.128378378378379,28.41012721513477,1.0
gwo,177.61147519657962,18.730283911671926,6.721166060712251,28.006347292919738,1.0
gwo,211.52145856195136,18.730283911671926,6.575928643392176,27.89017697740861,1.0
gwo,251.90561241978202,18.730283911671926,6.575928643392176,27.63013484731384,1.0
gwo,300.0000000000001,18.18181818181818,6.5354100048184325,27.287704751022577,1.0
imode,0.01,44.272948822095856,32.657657657657666,58.00180831826401,0.9701492537313433
imode,0.01190922255039211,43.850267379679146,32.038288288288285,56.6003616636528,0.9701492537313433
imode,0.014182958175476787,42.474916387959865,31.137387387387385,56.03112840466926,0.9701492537313433
imode,0.016890800533465627,42.175943998396335,30.23694056960186,55.69875317511135,0.9850746268656716
imode,0.020115630260732383,40.66170861937452,29.524756611450158,53.59755067864707,0.9850746268656716
imode,0.0239561517516464,40.155855860537166,28.763723873550095,53.23162129453071,0.9850746268656716
imode,0.028529914266132276,39.71754729864962,28.614470142206812,52.64233470071277,0.9850746268656716
imode,0.03397690983389759,39.49815411694783,28.056530379265148,52.25393326813068,0.9850746268656716
imode,0.04046385807864926,38.91204338682394,27.739890076643807,51.982685528528506,0.9850746268656716
imode,0.04818930911061157,38.85289512183971,27.565760723409976,51.50637484959999,0.9850746268656716
imode,0.05738972067479109,37.77416734362308,27.59773766303617,51.02228264113877,1.0
imode,0.06834669556209264,37.205523964256706,27.090468338195706,49.679099169989485,1.0
imode,0.0813956008032858,37.205523964256706,26.632042490251443,49.28034544679585,1.0
imode,0.09693583245892048,37.083333333333336,26.632042490251443,49.050759014479155,1.0
imode,0.11544304018608072,36.69950738916256,25.658879458055058,48.597481469151404,1.0
imode,0.13748368574698944,36.69950738916256,25.658879458055058,48.15514336659933,1.0
imode,0.16373238106090687,36.16584564860427,25.422807692238248,47.57333525010026,1.0
imode,0.19499253647599463,35.60725552050474,24.92015841472524,46.975244072524404,1.0
imode,0.232220951255807,35.59113300492611,24.334632257354215,46.86192468619247,1.0
imode,0.2765570989369163,35.11705685618729,23.715560269238104,46.05125523012552,1.0
imode,0.3293580039130544,34.11860276198213,23.012321713902818,44.98779637377963,1.0
imode,0.39223977673534804,34.03736799350121,22.585373416205094,44.72629009762901,1.0
imode,0.46712707942573733,33.43023255813954,22.29701351598946,43.80652850272642,1.0
imode,0.5563120348195794,32.88643533123029,21.429864454578947,42.888224579374295,1.0
imode,0.6625243830127855,32.30706075533662,20.768863510291883,42.64105921308551,1.0
imode,0.7890150322360485,31.814449917898195,19.818859910991417,42.15166889628934,1.0
imode,0.9396555614503901,31.075533661740558,19.109413693862525,41.60211890676258,1.0
imode,1.1190567202026338,29.802955665024633,18.2302397689169,40.14399703913733,1.0
imode,1.3327095527405048,29.51559934318555,17.89391689896174,39.739544453714565,1.0
imode,1.5871534658620194,28.694581280788178,17.39456648810874,38.679342029698915,1.0
imode,1.8901763846576944,28.233438485804413,16.594967985186177,38.12252673906652,1.0
imode,2.251053122438406,28.02139037433155,16.011316810083628,37.62074284393198,1.0
imode,2.6808292607874016,27.593582887700535,15.708230149699931,36.52195455153366,1.0
imode,3.192659228632032,26.929392446633827,15.027597664929504,35.82980207288952,1.0
imode,3.802208928134209,25.86750788643533,14.404749899152886,35.10476421711934,1.0
imode,4.528135230823811,25.16366612111293,13.896138011816788,34.60067404668743,1.0
imode,5.3926570202151884,24.598930481283425,13.289979591606624,34.0509088676001,1.0
imode,6.422235259167707,24.54991816693944,12.583575728194562,33.228854861604745,1.0
imode,7.648382897240333,23.206442166910687,11.2357593019028,32.46250368398078,1.0
imode,9.108629407384788,23.206442166910687,11.011544055266029,31.846015902939058,1.0
imode,10.847669474159156,22.95417348608838,10.225149476831092,31.36178090788933,1.0
imode,12.91873099208564,22.160883280757098,9.670440068022247,30.71346201306297,1.0
imode,15.385204245339567,21.845425867507885,8.587922955349963,30.438704365267096,1.0
imode,18.322582134098628,21.44026186579378,8.142554784328585,30.232580545468785,1.0
imode,21.82077083328191,20.703764320785595,8.083172361525735,29.527152266182405,1.0
imode,25.98684160746592,19.314381270903013,7.660533157860948,29.15522151933914,1.0
imode,30.948308008510093,18.449197860962567,7.513560953433945,28.423063535420937,1.0
imode,36.85702876314293,17.757774140752865,7.205212983891556,27.885426462837103,1.0
imode,43.89385580864722,17.231861198738173,7.1166309707070035,27.312900659314863,1.0
imode,52.27416974200008,17.219251336898395,6.961074671485622,26.50308268594499,1.0
imode,62.25447210944526,16.775777414075286,6.775087653931768,26.078288476880505,1.0
imode,74.14023631085618,16.325695581014728,6.662475041319157,25.128094138771324,1.0
imode,88.29525741646478,16.0392798690671,6.617796537630268,24.93659420289855,1.0
imode,105.1527870716838,15.875613747954173,6.524472233427456,24.430069257406696,1.0
imode,125.2287943030676,15.79378068739771,6.493064898202519,24.021125030704987,1.0
imode,149.137758107251,15.690376569037657,6.493064898202519,23.42599717840195,1.0
imode,177.61147519657962,15.481171548117153,6.4555901971534695,23.108517093421224,1.0
imode,211.52145856195136,15.339116719242902,6.338808963762286,22.769934248845722,1.0
imode,251.90561241978202,15.339116719242902,6.338808963762286,22.650280529451788,1.0
